CODDEP,COM,PMUN,PTOT,Id_codedep_codecommune,Geolocalisation
76,Ermenouville,139,145,76241,"49.8040097414,0.783829373731"
76,Ernemont-la-Villette,195,199,76242,"49.4548358379,1.71169097872"
76,Ernemont-sur-Buchy,294,296,76243,"49.5412192034,1.36035800361"
76,Esclavelles,385,391,76244,"49.7050934258,1.38563696513"
76,Eslettes,1619,1635,76245,"49.5475542482,1.04647568612"
76,Esteville,495,499,76247,"49.6091932343,1.21578651465"
76,Etaimpuis,827,838,76249,"49.6398704816,1.14395186181"
76,Etainhus,1205,1232,76250,"49.5667402554,0.309275010904"
76,Etalleville,442,445,76251,"49.7326211245,0.825031387746"
76,Etalondes,1036,1064,76252,"50.0327111921,1.389654721"
76,Etoutteville,826,840,76253,"49.6720581542,0.783187037988"
76,Etretat,1237,1243,76254,"49.704733151,0.205304793744"
76,Eu,6716,6916,76255,"50.0413268784,1.42861757801"
76,Fallencourt,183,185,76257,"49.8641030613,1.56702701699"
76,Terres-de-Caux,4193,4305,76258,"49.6570851688,0.584829133473"
76,Fécamp,18041,18329,76259,"49.7523245306,0.395297587433"
76,Ferrières-en-Bray,1675,1694,76260,"49.4862193398,1.75819614475"
76,La Ferté-Saint-Samson,458,469,76261,"49.5772618796,1.5368911792"
76,Fesques,134,136,76262,"49.7904664266,1.48841081098"
76,La Feuillie,1289,1311,76263,"49.4651776839,1.52122263632"
76,Flamanville,484,495,76264,"49.6312697717,0.832008310079"
76,Flamets-Frétils,163,171,76265,"49.7256186457,1.58280844201"
76,Flocques,705,720,76266,"50.0348687665,1.36482281726"
76,Fongueusemare,185,190,76268,"49.674874895,0.309350071633"
76,Fontaine-en-Bray,173,176,76269,"49.6781243733,1.42208848927"
76,Fontaine-la-Mallet,2633,2686,76270,"49.5385360743,0.14056810162"
76,Fontaine-le-Bourg,1809,1827,76271,"49.5707934376,1.15722862543"
76,Fontaine-le-Dun,899,916,76272,"49.8141727455,0.845673532596"
76,Fontaine-sous-Préaux,541,556,76273,"49.485549107,1.16858781468"
76,La Fontelaye,28,28,76274,"49.6940551078,0.94377185816"
76,Fontenay,1521,1545,76275,"49.5698530615,0.178104990731"
76,Forges-les-Eaux,3812,4010,76276,"49.6117853364,1.53278752911"
76,Foucarmont,797,810,76278,"49.8482534794,1.56380958774"
76,Foucart,359,369,76279,"49.6157923483,0.591746171294"
76,Fréauville,132,133,76280,"49.8249551138,1.41696913742"
76,La Frénaye,2093,2138,76281,"49.5208360056,0.573461077843"
76,Freneuse,953,962,76282,"49.3080967515,1.06803487468"
76,Fresles,238,242,76283,"49.7460490098,1.3435624982"
76,Fresnay-le-Long,331,336,76284,"49.6507422703,1.09305102633"
76,Fresne-le-Plan,574,582,76285,"49.4137813639,1.29661509425"
76,Fresnoy-Folny,672,679,76286,"49.887273332,1.43491902452"
76,Fresquiennes,1017,1030,76287,"49.5624935908,1.01177567927"
76,Freulleville,364,368,76288,"49.8188117486,1.21669243102"
76,Saint Martin de l'If,1726,1750,76289,"49.5651631452,0.833069408864"
76,Frichemesnil,398,409,76290,"49.6203720713,1.13252706678"
76,Froberville,1194,1220,76291,"49.7150765853,0.335597363106"
76,Fry,144,147,76292,"49.5265522704,1.53744439837"
76,Fultot,236,236,76293,"49.758857187,0.781793900129"
76,La Gaillarde,384,392,76294,"49.8380148051,0.864208798219"
76,Gaillefontaine,1224,1233,76295,"49.6566343122,1.62674922737"
76,Gainneville,2526,2557,76296,"49.5177433404,0.255469072963"
76,Gancourt-Saint-Etienne,230,237,76297,"49.5451067998,1.71017890285"
76,Ganzeville,468,473,76298,"49.7314996982,0.403637131189"
76,Gerponville,391,395,76299,"49.7478029078,0.563807005364"
76,Gerville,431,435,76300,"49.697965438,0.328351503279"
76,Goderville,2864,2905,76302,"49.6443271273,0.355221850128"
76,Gommerville,729,738,76303,"49.5524260707,0.359596092306"
76,Gonfreville-Caillot,369,370,76304,"49.6520308002,0.440253516483"
76,Gonfreville-l'Orcher,9124,9183,76305,"49.4860837457,0.221985693724"
76,Gonnetot,178,180,76306,"49.7619135567,0.896605947173"
76,Gonneville-la-Mallet,1371,1391,76307,"49.6315125266,0.213546027187"
76,Gonneville-sur-Scie,503,511,76308,"49.7569130904,1.0867142722"
76,Gonzeville,123,125,76309,"49.7600318144,0.807790454575"
76,Goupillières,425,430,76311,"49.5835705579,0.983266769608"
76,Gournay-en-Bray,6041,6138,76312,"49.4798020531,1.71814645212"
76,Gouy,888,902,76313,"49.3576284402,1.14309716518"
76,Graimbouville,615,624,76314,"49.5816594783,0.333991745798"
76,Grainville-la-Teinturière,1077,1095,76315,"49.7452374787,0.643304678405"
76,Grainville-sur-Ry,442,446,76316,"49.4748647459,1.30031593466"
76,Grainville-Ymauville,433,445,76317,"49.6540235507,0.413049424917"
76,Grand-Camp,737,764,76318,"49.5516102056,0.600579425382"
76,Grand-Couronne,9739,9930,76319,"49.3483816966,1.00477486737"
76,Grandcourt,328,332,76320,"49.916822702,1.48528084939"
76,Les Grandes-Ventes,1783,1810,76321,"49.7714742554,1.2346289662"
76,Le Grand-Quevilly,25963,26213,76322,"49.4093798045,1.03999262153"
76,Graval,155,157,76323,"49.7280747492,1.55070267514"
76,Grèges,848,863,76324,"49.9239147475,1.14871215445"
76,Grémonville,438,443,76325,"49.6614794296,0.828880907854"
76,Greuville,374,379,76327,"49.8068524505,0.910034177313"
76,Grigneuseville,375,380,76328,"49.654891659,1.19239609151"
76,Gruchet-le-Valasse,3175,3212,76329,"49.5497174771,0.513926540518"
76,Gruchet-Saint-Siméon,686,706,76330,"49.8224015028,0.891150990801"
76,Grugny,1008,1013,76331,"49.6181524638,1.10616826798"
76,Grumesnil,423,425,76332,"49.6204750653,1.69327955955"
76,Guerville,464,469,76333,"49.9522879492,1.52560536135"
76,Gueures,528,547,76334,"49.8422590641,0.95206028846"
76,Gueutteville,88,88,76335,"49.6499502123,1.00473068067"
76,Gueutteville-les-Grès,377,388,76336,"49.8388715423,0.764828836575"
76,La Hallotière,224,225,76338,"49.5217455492,1.47595225552"
76,Le Hanouard,257,260,76339,"49.7227537763,0.65491146964"
76,Harcanville,523,530,76340,"49.7083689762,0.7685061515"
76,Harfleur,8349,8414,76341,"49.5138279275,0.197050317901"
76,Hattenville,715,732,76342,"49.6542985352,0.539027769372"
76,Haucourt,193,197,76343,"49.64421337,1.67253134593"
76,Haudricourt,407,417,76344,"49.7326671243,1.69688165531"
76,Haussez,281,283,76345,"49.5875455354,1.67925587307"
76,Hautot-l'Auvray,316,324,76346,"49.765302786,0.755290722175"
76,Hautot-le-Vatois,356,362,76347,"49.6464064549,0.702728853885"
76,Hautot-Saint-Sulpice,687,695,76348,"49.6794269269,0.737684374658"
76,Hautot-sur-Mer,1891,1962,76349,"49.902417401,1.04064541491"
76,Hautot-sur-Seine,399,406,76350,"49.3628946532,0.977680878823"
76,Le Havre,168290,170120,76351,"49.498452502,0.140153719153"
76,La Haye,372,375,76352,"49.461049199,1.44697821711"
76,Héberville,107,113,76353,"49.7831426992,0.802685220315"
76,Hénouville,1323,1337,76354,"49.4750504907,0.951322211324"
76,Héricourt-en-Caux,950,963,76355,"49.6945647132,0.703298734705"
76,Hermanville,115,117,76356,"49.820591572,0.987318293515"
76,Hermeville,355,371,76357,"49.5971803275,0.259748976024"
76,Le Héron,247,248,76358,"49.4921511515,1.40468099067"
76,Héronchelles,143,145,76359,"49.5380632023,1.38150021966"
76,Heugleville-sur-Scie,634,642,76360,"49.7347886916,1.09989900857"
76,Heuqueville,715,725,76361,"49.6176869296,0.152224099853"
76,Heurteauville,299,306,76362,"49.4532160211,0.801910726458"
76,Hodeng-au-Bosc,575,583,76363,"49.8719141783,1.69787362739"
76,Hodeng-Hodenger,272,277,76364,"49.5365103437,1.58849427798"
76,Houdetot,187,187,76365,"49.8169400407,0.806245052937"
76,Le Houlme,4107,4136,76366,"49.5109862944,1.03670151831"
76,Houppeville,2907,2954,76367,"49.5041147644,1.08923677261"
76,Houquetot,338,344,76368,"49.6046419806,0.387795488349"
76,La Houssaye-Béranger,534,541,76369,"49.629530026,1.08374590785"
76,Hugleville-en-Caux,427,430,76370,"49.6236633392,0.990120224832"
76,Les Ifs,71,71,76371,"49.8886770741,1.3968082009"
76,Illois,410,413,76372,"49.7454018898,1.64586609284"
76,Imbleville,305,311,76373,"49.7139469343,0.943139932504"
76,Incheville,1234,1249,76374,"50.0051595609,1.49981533136"
76,Ingouville,274,288,76375,"49.8445024233,0.681514584492"
76,Isneauville,3546,3618,76377,"49.5022552878,1.14531230443"
76,Jumièges,1704,1738,76378,"49.427073553,0.831659847193"
76,Lamberville,192,194,76379,"49.77385559,1.008841901"
76,Lammerville,316,324,76380,"49.7943437879,0.970888263334"
76,Landes-Vieilles-et-Neuves,131,132,76381,"49.786578533,1.6323805287"
76,Lanquetot,1161,1174,76382,"49.5834156641,0.530353339323"
76,Lestanville,96,96,76383,"49.7481576979,0.959648498602"
76,Lillebonne,8797,8942,76384,"49.5087332809,0.534041811072"
76,Limésy,1496,1549,76385,"49.6085021543,0.923810554768"
76,Limpiville,380,386,76386,"49.6872515704,0.50230406905"
76,Lindebeuf,389,396,76387,"49.7098655097,0.907175798563"
76,Lintot,472,475,76388,"49.5593733793,0.567071303383"
76,Lintot-les-Bois,187,194,76389,"49.8010740121,1.07001099196"
76,Les Loges,1106,1127,76390,"49.6976413785,0.284739023894"
76,La Londe,2338,2404,76391,"49.323828876,0.920341905232"
76,Londinières,1264,1278,76392,"49.8411738829,1.39635078372"
76,Longmesnil,49,49,76393,"49.6229643465,1.6127583113"
76,Longroy,630,635,76394,"49.9811987866,1.53462109091"
76,Longueil,561,572,76395,"49.8832005078,0.947742535975"
76,Longuerue,334,336,76396,"49.5473482458,1.28948826612"
76,Longueville-sur-Scie,992,1017,76397,"49.7957426692,1.10718815906"
76,Louvetot,747,753,76398,"49.5727111011,0.72336777386"
76,Lucy,196,197,76399,"49.7722779599,1.44769701931"
76,Luneray,2169,2205,76400,"49.8227333447,0.917982419678"
76,Arelaune-en-Seine,2522,2566,76401,"49.4463462348,0.753460847099"
76,Malaunay,6143,6191,76402,"49.5254991004,1.04877574012"
76,Malleville-les-Grès,204,207,76403,"49.8304035234,0.606063626778"
76,Manéglise,1228,1250,76404,"49.5667618934,0.256787917963"
76,Manéhouville,224,225,76405,"49.832169289,1.06742872639"
76,Maniquerville,421,427,76406,"49.6944811187,0.346572121697"
76,Manneville-ès-Plains,304,312,76407,"49.8582585545,0.751682408073"
76,Manneville-la-Goupil,1035,1049,76408,"49.6116014086,0.347552661099"
76,Mannevillette,892,905,76409,"49.5956720647,0.175390225182"
76,Maromme,10663,10798,76410,"49.4769434634,1.03230514083"
76,Marques,233,234,76411,"49.7798349093,1.68296751108"
76,Martainville-Epreville,714,725,76412,"49.451874767,1.29465075499"
76,Martigny,426,432,76413,"49.8602278248,1.14443608077"
76,Martin-Eglise,1603,1654,76414,"49.9099813153,1.13201319892"
76,Massy,334,339,76415,"49.6878599018,1.39541182981"
76,Mathonville,327,332,76416,"49.6233003429,1.38237435878"
76,Maucomble,415,418,76417,"49.6874845722,1.3335829013"
76,Maulévrier-Sainte-Gertrude,1000,1020,76418,"49.5547380946,0.708077197955"
76,Mauny,164,170,76419,"49.3964593103,0.902531176422"
76,Mauquenchy,358,364,76420,"49.5990574855,1.46080592913"
76,Mélamare,922,936,76421,"49.539757869,0.436022183281"
76,Melleville,266,274,76422,"49.9605697459,1.47593522643"
76,Ménerval,168,170,76423,"49.5596263854,1.64743128876"
76,Ménonval,228,229,76424,"49.7609797714,1.48093299574"
76,Mentheville,293,298,76425,"49.6915078139,0.40951682007"
76,Mésangueville,161,162,76426,"49.5574830484,1.56955244985"
76,Mesnières-en-Bray,937,1186,76427,"49.7656701654,1.3868369268"
76,Le Mesnil-Durdent,17,20,76428,"49.81771542,0.771137757772"
76,Le Mesnil-Esnard,7886,8227,76429,"49.4135236522,1.14513058262"
76,Mesnil-Follemprise,120,123,76430,"49.7631399804,1.30108791284"
76,Le Mesnil-Lieubray,97,100,76431,"49.5155150214,1.50750794414"
76,Mesnil-Mauger,245,249,76432,"49.6699097849,1.52151036865"
76,Mesnil-Panneville,729,736,76433,"49.5885832407,0.882653568735"
76,Mesnil-Raoul,1090,1097,76434,"49.3972282851,1.27517747043"
76,Le Mesnil-Réaume,793,809,76435,"49.9716669882,1.44085369152"
76,Le Mesnil-sous-Jumièges,619,623,76436,"49.414321158,0.855001409991"
76,Meulers,553,558,76437,"49.8412109019,1.22180412827"
76,Millebosc,244,249,76438,"49.9810567179,1.49762439806"
76,Mirville,342,351,76439,"49.6055328939,0.440522106499"
76,Molagnies,197,201,76440,"49.522352135,1.72459213347"
76,Monchaux-Soreng,633,644,76441,"49.9466134625,1.57307821463"
76,Monchy-sur-Eu,591,600,76442,"49.9926780546,1.45920994382"
76,Mont-Cauvaire,840,856,76443,"49.5711050563,1.11398307831"
76,Montérolier,600,607,76445,"49.6223619301,1.34614816017"
76,Montigny,1271,1288,76446,"49.4586828943,0.997604647989"
76,Montivilliers,15470,15705,76447,"49.5442665298,0.190325264974"
76,Montmain,1346,1375,76448,"49.4093538356,1.24612086223"
76,Montreuil-en-Caux,500,508,76449,"49.6862090326,1.15552636526"
76,Montroty,271,297,76450,"49.4316501805,1.66162368177"
76,Mont-Saint-Aignan,19357,19732,76451,"49.4676577166,1.08169720921"
76,Montville,4563,4614,76452,"49.5460164645,1.0819460987"
76,Morgny-la-Pommeraye,1076,1096,76453,"49.5199542797,1.25089069783"
76,Mortemer,83,83,76454,"49.7444162467,1.54646531807"
76,Morville-sur-Andelle,316,321,76455,"49.481401838,1.43203726716"
76,Motteville,765,776,76456,"49.6307861651,0.854390433199"
76,Moulineaux,928,945,76457,"49.3430951193,0.957923849124"
76,Muchedent,127,130,76458,"49.766373525,1.18741006071"
76,Nesle-Hodeng,349,354,76459,"49.7039732474,1.52184808735"
76,Nesle-Normandeuse,513,521,76460,"49.9016162412,1.6686722972"
76,Neufbosc,400,405,76461,"49.6462799246,1.36132710657"
76,Neufchâtel-en-Bray,4678,4887,76462,"49.7402537882,1.44657170543"
76,Neuf-Marché,667,689,76463,"49.4223226363,1.69282497893"
76,La Neuville-Chant-d'Oisel,2378,2415,76464,"49.3692279184,1.2498939606"
76,Neuville-Ferrières,571,577,76465,"49.7113993186,1.45364357181"
76,Néville,1329,1348,76467,"49.8235682474,0.71056171755"
76,Nointot,1360,1393,76468,"49.5978442384,0.472716239885"
76,Nolléval,432,437,76469,"49.4939955432,1.48168594393"
76,Normanville,659,683,76470,"49.6911788807,0.587022757237"
76,Norville,1001,1028,76471,"49.4816595994,0.643538536644"
76,Notre-Dame-d'Aliermont,774,776,76472,"49.8452221098,1.2979386234"
76,Notre-Dame-de-Bliquetuit,790,800,76473,"49.4959539726,0.753080811666"
76,Notre-Dame-de-Bondeville,6978,7061,76474,"49.4876258547,1.05409073617"
76,Franqueville-Saint-Pierre,6105,6299,76475,"49.4038906151,1.18265367249"
76,Port-Jérôme-sur-Seine,10248,10433,76476,"49.4895859593,0.572888177014"
76,Notre-Dame-du-Bec,453,460,76477,"49.5940970105,0.220671050793"
76,Notre-Dame-du-Parc,186,187,76478,"49.7497846013,1.12889565067"
76,Nullemont,132,133,76479,"49.7707112808,1.64690403795"
76,Ocqueville,451,462,76480,"49.797976245,0.685755731382"
76,Octeville-sur-Mer,6018,6140,76481,"49.558902232,0.11790804118"
76,Offranville,3143,3371,76482,"49.8711707003,1.03537309213"
76,Oherville,227,229,76483,"49.7271197121,0.689847919572"
76,Oissel,12241,12299,76484,"49.3477840873,1.07400763141"
76,Omonville,270,316,76485,"49.7907329666,1.04880121771"
76,Orival,897,901,76486,"49.3187791595,0.996413960189"
76,Osmoy-Saint-Valery,314,320,76487,"49.7970849665,1.30356200138"
76,Ouainville,507,523,76488,"49.7854251971,0.588453866269"
76,Oudalle,417,427,76489,"49.4851409545,0.28118891923"
76,Ourville-en-Caux,1130,1143,76490,"49.7327387861,0.598993581488"
76,Ouville-l'Abbaye,662,668,76491,"49.6944501885,0.866542166561"
76,Ouville-la-Rivière,465,481,76492,"49.8737511428,0.982537676244"
76,Paluel,407,419,76493,"49.8443584396,0.630759269257"
76,Parc-d'Anxtot,585,592,76494,"49.5859076954,0.388286306471"
76,Pavilly,6212,6263,76495,"49.5758967466,0.947253796709"
76,Petit-Couronne,8693,8868,76497,"49.3807622557,1.03422612047"
76,Le Petit-Quevilly,22000,22275,76498,"49.4238134718,1.06033289032"
76,Petiville,1126,1155,76499,"49.4542024159,0.583953309592"
76,Pierrecourt,478,482,76500,"49.8882992444,1.6385300202"
76,Pierrefiques,135,142,76501,"49.6746159893,0.230254872539"
76,Pierreval,551,560,76502,"49.5403359016,1.2537667625"
76,Pissy-Pôville,1276,1296,76503,"49.5338000532,1.00170847725"
76,Pleine-Sève,128,130,76504,"49.8192764912,0.752574707374"
76,Pommereux,95,96,76505,"49.6098738401,1.63085932731"
76,Pommeréval,488,492,76506,"49.7348985636,1.30505361857"
76,Ponts-et-Marais,816,831,76507,"50.0387974172,1.45638141872"
76,La Poterie-Cap-d'Antifer,453,468,76508,"49.6783628089,0.178454970928"
76,Préaux,1836,1867,76509,"49.4871501461,1.2158124042"
76,Prétot-Vicquemare,237,240,76510,"49.7336231822,0.847220131387"
76,Preuseville,154,155,76511,"49.8804684402,1.5053136067"
76,Puisenval,24,24,76512,"49.8787471608,1.46198143965"
76,Quevillon,589,604,76513,"49.4150162102,0.960559393697"
76,Quévreville-la-Poterie,1025,1038,76514,"49.3544551622,1.18963435666"
76,Quiberville,541,555,76515,"49.8974337377,0.919878729271"
76,Quièvrecourt,423,442,76516,"49.725385425,1.41857602963"
76,Quincampoix,3097,3185,76517,"49.5206144276,1.17779386986"
76,Raffetot,504,513,76518,"49.6016087127,0.522532598893"
76,Rainfreville,73,77,76519,"49.7931612623,0.923802196696"
76,Réalcamp,606,619,76520,"49.8604223248,1.62066205643"
76,Rebets,147,148,76521,"49.5130690586,1.39322276599"
76,La Remuée,1277,1301,76522,"49.5259669302,0.409930940139"
76,Rétonval,184,187,76523,"49.8123722016,1.59427014376"
76,Reuville,134,136,76524,"49.747178396,0.862712359723"
76,Ricarville-du-Val,180,187,76526,"49.7978934042,1.26880317772"
76,Richemont,441,444,76527,"49.8102781691,1.64418812478"
76,Rieux,609,620,76528,"49.9238830095,1.58206484475"
76,Riville,294,306,76529,"49.7229328156,0.563690281915"
76,Robertot,222,227,76530,"49.7148325676,0.695990388034"
76,Rocquefort,319,327,76531,"49.6678070405,0.703178317701"
76,Rocquemont,793,811,76532,"49.6078202374,1.29752436783"
76,Rogerville,1574,1591,76533,"49.4857634739,0.25945469871"
76,Rolleville,1186,1204,76534,"49.5787455388,0.211169186328"
76,Roncherolles-en-Bray,461,469,76535,"49.6149739631,1.48812249463"
76,Roncherolles-sur-le-Vivier,1209,1231,76536,"49.4643888008,1.18206780001"
76,Ronchois,184,190,76537,"49.7241000601,1.62317523533"
76,Rosay,266,271,76538,"49.6967765846,1.25569705203"
76,Rouen,112321,113934,76540,"49.4413460103,1.09256784278"
76,Roumare,1524,1551,76541,"49.507884098,0.968583908754"
76,Routes,278,282,76542,"49.7300250553,0.747871983525"
76,Rouville,605,616,76543,"49.6266913662,0.498324037116"
76,Rouvray-Catillon,225,233,76544,"49.5765632923,1.47751784058"
76,Rouxmesnil-Bouteilles,1809,1851,76545,"49.8998914455,1.09967062889"
76,Royville,298,305,76546,"49.7792247048,0.953001666034"
76,La Rue-Saint-Pierre,780,789,76547,"49.5669983752,1.25404333908"
76,Ry,744,759,76548,"49.4733163015,1.33609831586"
76,Saâne-Saint-Just,146,152,76549,"49.7568971698,0.923549334119"
76,Sahurs,1205,1229,76550,"49.3668117102,0.948721197736"
76,Sainneville,850,861,76551,"49.5524608595,0.292951344544"
76,Sainte-Adresse,7317,7576,76552,"49.5101291317,0.0779770948409"
76,Sainte-Agathe-d'Aliermont,302,307,76553,"49.8251228166,1.33849691279"
76,Saint-Aignan-sur-Ry,355,357,76554,"49.4965544546,1.34755871373"
76,Saint-André-sur-Cailly,833,853,76555,"49.5489369036,1.22162496884"
76,Saint-Antoine-la-Forêt,1091,1112,76556,"49.5385601912,0.480932207517"
76,Saint-Arnoult,1444,1465,76557,"49.5366520246,0.677043533438"
76,Saint-Aubin-Celloville,1176,1182,76558,"49.3755064036,1.16040863034"
76,Saint-Aubin-de-Crétot,512,520,76559,"49.5726933909,0.630520111377"
76,Saint-Aubin-Epinay,1024,1040,76560,"49.4189460634,1.20455713453"
76,Saint-Aubin-lès-Elbeuf,8429,8505,76561,"49.3031255022,1.01820601482"
76,Saint-Aubin-le-Cauf,841,859,76562,"49.8678815711,1.17642488577"
76,Saint-Aubin-Routot,1917,1931,76563,"49.5224149868,0.318821441812"
76,Saint-Aubin-sur-Mer,165,168,76564,"49.8888204893,0.875914099002"
76,Saint-Aubin-sur-Scie,1160,1259,76565,"49.8824960547,1.07805397506"
76,Sainte-Austreberthe,624,629,76566,"49.6017062639,0.972327447526"
76,Sainte-Beuve-en-Rivière,178,183,76567,"49.7583870059,1.52758714381"
76,Saint-Clair-sur-les-Monts,606,618,76568,"49.6020863264,0.784520444283"
76,Sainte-Colombe,222,226,76569,"49.7963787198,0.761815502519"
76,Saint-Crespin,308,312,76570,"49.7741307345,1.11128726278"
76,Sainte-Croix-sur-Buchy,692,696,76571,"49.5629394597,1.34092504963"
76,Saint-Denis-d'Aclon,126,131,76572,"49.8632761964,0.943153726353"
76,Saint-Denis-le-Thiboult,502,516,76573,"49.4593462802,1.35296066774"
76,Saint-Denis-sur-Scie,693,697,76574,"49.7031340848,1.08565728763"
76,Saint-Etienne-du-Rouvray,28352,28573,76575,"49.3814944369,1.08976892912"
76,Saint-Eustache-la-Forêt,1208,1225,76576,"49.5542884203,0.451368836604"
76,Sainte-Foy,620,633,76577,"49.7989403084,1.1394452282"
76,Sainte-Geneviève,269,273,76578,"49.6585101081,1.42293352559"
76,Saint-Georges-sur-Fontaine,904,923,76580,"49.5471041519,1.17538219534"
76,Saint-Germain-des-Essourts,391,400,76581,"49.5337799591,1.315784761"
76,Saint-Germain-d'Etables,247,252,76582,"49.8372754134,1.18137897384"
76,Saint-Germain-sous-Cailly,342,347,76583,"49.578635059,1.20932162589"
76,Saint-Germain-sur-Eaulne,218,223,76584,"49.7659609183,1.51056712676"
76,Saint-Gilles-de-Crétot,411,426,76585,"49.5581716513,0.652697455698"
76,Saint-Gilles-de-la-Neuville,652,657,76586,"49.5728995947,0.370560315612"
76,Sainte-Hélène-Bondeville,720,729,76587,"49.7715222464,0.460707972342"
76,Saint-Hellier,489,501,76588,"49.739289577,1.19753481134"
76,Saint-Honoré,199,204,76589,"49.7837336028,1.15649576765"
76,Saint-Jacques-d'Aliermont,344,346,76590,"49.8478920039,1.25191662151"
76,Saint-Jacques-sur-Darnétal,3045,3089,76591,"49.4457877857,1.20822620847"
76,Saint-Jean-de-Folleville,816,843,76592,"49.505056753,0.499483150435"
76,Saint-Jean-de-la-Neuville,610,621,76593,"49.5749733786,0.428297913723"
76,Saint-Jean-du-Cardonnay,1351,1377,76594,"49.4997223949,1.01068314715"
76,Saint-Jouin-Bruneval,1844,1882,76595,"49.6388529108,0.17807226777"
76,Saint-Laurent-de-Brèvedent,1491,1529,76596,"49.5325966653,0.269281714398"
76,Saint-Laurent-en-Caux,763,772,76597,"49.74310061,0.887020117235"
76,Saint-Léger-aux-Bois,489,498,76598,"49.8298026254,1.61197494699"
76,Saint-Léger-du-Bourg-Denis,3599,3648,76599,"49.4299525675,1.16347791437"
76,Saint-Léonard,1709,1743,76600,"49.7321818322,0.341907614977"
76,Saint-Lucien,233,236,76601,0
76,Saint-Maclou-de-Folleville,620,632,76602,"49.6759343416,1.09161187212"
76,Saint-Maclou-la-Brière,462,468,76603,"49.6489375092,0.469956750588"
76,Saint-Mards,179,185,76604,"49.7605945476,1.01478157397"
76,Sainte-Marguerite-sur-Mer,468,481,76605,"49.9065952849,0.955245965887"
76,Morienne,188,213,76606,"49.7817068976,1.72151986696"
76,Sainte-Marguerite-sur-Duclair,2027,2060,76608,"49.5122889935,0.821700775963"
76,Sainte-Marie-au-Bosc,364,375,76609,"49.6652973868,0.204761684966"
76,Sainte-Marie-des-Champs,1580,1593,76610,"49.6259386708,0.781814222098"
76,Saint-Martin-aux-Arbres,317,326,76611,"49.6507295015,0.890163763501"
76,Saint-Martin-au-Bosc,261,266,76612,"49.8316316628,1.66866654191"
76,Saint-Martin-aux-Buneaux,651,663,76613,"49.8270470687,0.550567234942"
76,Saint-Martin-de-Boscherville,1535,1566,76614,"49.4445921802,0.962799831004"
76,Saint-Martin-du-Bec,629,653,76615,"49.6006687122,0.202278495789"
76,Saint-Martin-du-Manoir,1469,1503,76616,"49.5371452361,0.234830159946"
76,Saint-Martin-du-Vivier,1660,1722,76617,"49.470396647,1.15533430797"
76,Petit-Caux,9628,9831,76618,"49.9614365259,1.21910748031"
76,Saint-Martin-le-Gaillard,289,294,76619,"49.9747722356,1.36740451033"
76,Saint-Martin-l'Hortier,273,280,76620,"49.7458247482,1.40341149871"
76,Saint-Martin-Osmonville,1186,1208,76621,"49.6419438323,1.30112980694"
76,Saint-Maurice-d'Etelan,301,311,76622,"49.4585668505,0.625051868596"
76,Saint-Michel-d'Halescourt,118,122,76623,"49.6092134017,1.65667640584"
76,Saint-Nicolas-d'Aliermont,3719,3779,76624,"49.874204912,1.23753225509"
76,Saint-Nicolas-de-la-Haie,417,423,76626,"49.5601616388,0.617932004482"
76,Saint-Nicolas-de-la-Taille,1645,1664,76627,"49.5142461624,0.469748142388"
76,Saint-Ouen-du-Breuil,783,796,76628,"49.6321260535,1.02390924063"
76,Saint-Ouen-le-Mauger,278,284,76629,"49.7600761839,0.959021389482"
76,Saint-Ouen-sous-Bailly,225,232,76630,"49.9029517365,1.30095112624"
76,Saint-PaÃ«r,1311,1326,76631,"49.5236063691,0.882805542616"
76,Saint-Pierre-Bénouville,391,394,76632,"49.7384423102,0.97405131386"
76,Saint-Pierre-de-Manneville,897,912,76634,"49.3925053636,0.941378967074"
76,Saint-Pierre-des-Jonquières,72,72,76635,"49.8485799003,1.45100007489"
76,Saint-Pierre-de-Varengeville,2306,2339,76636,"49.5016042328,0.923668432121"
76,Saint-Pierre-en-Port,823,835,76637,"49.8072086102,0.500314301045"
76,Saint-Pierre-en-Val,1091,1107,76638,"50.0107632796,1.43978370706"
76,Saint-Pierre-lès-Elbeuf,8283,8354,76640,"49.2778967618,1.04793816865"
76,Saint-Pierre-le-Vieux,195,200,76641,"49.8488151047,0.885165037605"
76,Saint-Pierre-le-Viger,265,268,76642,"49.8268946102,0.849728214011"
76,Saint-Rémy-Boscrocourt,799,815,76644,"50.009950243,1.39185007909"
76,Saint-Riquier-en-Rivière,145,150,76645,"49.8845471571,1.57255279378"
76,Saint-Riquier-ès-Plains,604,618,76646,"49.8203788901,0.666311281625"
76,Saint-Romain-de-Colbosc,4259,4299,76647,"49.5286231796,0.363829451738"
76,Saint-SaÃ«ns,2351,2374,76648,"49.6745670639,1.27720644287"
76,Saint-Saire,585,596,76649,"49.6816711457,1.48096971774"
76,Saint-Sauveur-d'Emalleville,1229,1255,76650,"49.6113638216,0.306191805081"
76,Saint-Sylvain,153,156,76651,"49.8484962406,0.659644350897"
76,Saint-Vaast-d'Equiqueville,763,768,76652,"49.8151815963,1.26095923266"
76,Saint-Vaast-Dieppedalle,372,375,76653,"49.7575768119,0.722349348427"
76,Saint-Vaast-du-Val,468,478,76654,"49.6860662177,1.00949278238"
76,Saint-Valery-en-Caux,3928,4091,76655,"49.85975403,0.70707488248"
